transaction_id,customer_id,amount,payment_method,customer_type,subscription_type,payment_status,failure_reason,retry_count,previous_success_rate,days_since_last_payment,checkout_completed,customer_tenure_days,recovered
TX008760,C02787,12004.21,UPI,new,yearly,failed,card_declined,3,0.83,120,1,942,0
TX008761,C00871,2259.22,NETBANKING,returning,one_time,failed,bank_timeout,0,0.85,148,1,81,1
TX008762,C00101,1324.26,UPI,returning,one_time,success,none,2,0.98,312,1,487,0
TX008763,C01413,914.46,CARD,new,monthly,success,none,3,0.89,140,1,1431,0
TX008764,C02740,856.29,UPI,returning,one_time,failed,bank_timeout,1,0.91,46,0,258,1
TX008765,C00941,3523.45,CARD,new,one_time,success,none,3,0.78,57,1,32,0
TX008766,C00341,671.43,CARD,returning,monthly,success,none,2,0.62,348,1,567,0
TX008767,C02909,1952.61,CARD,new,one_time,failed,network_error,0,0.85,19,1,143,1
TX008768,C01044,774.0,UPI,returning,monthly,success,none,0,0.89,251,1,80,0
TX008769,C00038,7632.39,UPI,returning,one_time,success,none,1,0.71,141,0,270,0
TX008770,C00660,2303.74,UPI,returning,monthly,success,none,1,0.81,292,1,304,0
TX008771,C02034,3810.66,UPI,returning,one_time,success,none,2,0.93,24,1,1382,0
TX008772,C01561,611.3,UPI,returning,monthly,failed,bank_timeout,1,0.89,347,1,1430,1
TX008773,C01657,3159.4,CARD,returning,one_time,failed,card_declined,2,0.71,241,1,618,1
TX008774,C02976,802.25,NETBANKING,returning,one_time,success,none,2,0.8,106,1,919,0
TX008775,C01050,1224.19,UPI,new,one_time,success,none,3,0.81,151,0,790,0
TX008776,C00454,5625.4,UPI,returning,one_time,failed,expired_card,1,0.86,189,1,1171,1
TX008777,C01705,386.54,NETBANKING,returning,one_time,success,none,3,0.93,105,0,833,0
TX008778,C01347,1343.79,NETBANKING,returning,monthly,success,none,3,0.81,39,1,35,0
TX008779,C02785,1699.36,UPI,returning,monthly,success,none,2,0.63,360,0,301,0
TX008780,C00819,1844.58,UPI,returning,one_time,success,none,2,0.78,37,1,854,0
TX008781,C00773,698.7,CARD,returning,one_time,success,none,2,0.78,20,0,466,0
TX008782,C00013,8833.12,CARD,returning,monthly,success,none,2,0.6,26,1,1251,0
TX008783,C02963,300.39,UPI,new,yearly,success,none,3,0.97,335,1,163,0
TX008784,C00921,4716.8,CARD,new,one_time,success,none,0,0.79,254,1,719,0
TX008785,C00825,3696.22,CARD,returning,one_time,success,none,0,0.51,120,1,1185,0
TX008786,C02419,7338.49,UPI,new,one_time,failed,bank_timeout,0,0.81,204,1,795,1
TX008787,C01315,224.03,CARD,new,one_time,success,none,2,0.86,337,1,198,0
TX008788,C02380,459.97,UPI,new,one_time,success,none,1,0.87,325,1,1352,0
TX008789,C02309,4875.33,CARD,returning,monthly,success,none,0,0.8,217,1,923,0
TX008790,C02018,167.83,UPI,returning,monthly,success,none,3,0.86,55,0,382,0
TX008791,C01229,219.98,UPI,new,one_time,failed,card_declined,3,0.98,58,1,867,1
TX008792,C00697,672.96,CARD,returning,yearly,success,none,2,0.84,233,1,72,0
TX008793,C02735,1328.75,CARD,returning,one_time,success,none,3,0.74,268,1,593,0
TX008794,C00950,5389.59,WALLET,returning,one_time,success,none,3,0.86,35,0,862,0
TX008795,C02435,911.17,UPI,returning,one_time,success,none,0,0.69,343,1,822,0
TX008796,C02869,596.91,UPI,returning,one_time,success,none,0,0.93,256,1,892,0
TX008797,C02516,1497.26,WALLET,returning,monthly,success,none,3,0.92,319,1,534,0
TX008798,C01439,1753.9,CARD,new,one_time,success,none,0,0.75,15,1,424,0
TX008799,C00069,1704.86,NETBANKING,returning,monthly,success,none,3,0.6,47,1,533,0
TX008800,C01782,917.83,UPI,new,monthly,failed,card_declined,3,0.94,82,1,858,0
TX008801,C02248,155.23,UPI,returning,one_time,success,none,0,0.89,281,1,366,0
TX008802,C02264,438.07,UPI,returning,monthly,success,none,2,0.93,306,1,146,0
TX008803,C01970,4538.13,NETBANKING,returning,monthly,failed,expired_card,0,0.92,232,1,398,1
TX008804,C00212,1322.22,NETBANKING,returning,yearly,success,none,2,0.72,133,1,1002,0
TX008805,C00508,794.31,UPI,returning,one_time,success,none,1,0.54,128,1,170,0
TX008806,C02064,3354.87,UPI,returning,one_time,success,none,3,0.97,207,1,1384,0
TX008807,C01522,354.21,UPI,returning,yearly,success,none,1,0.86,125,1,438,0
TX008808,C02932,875.37,CARD,new,one_time,success,none,3,0.92,109,0,527,0
TX008809,C00332,1258.6,UPI,returning,one_time,failed,card_declined,0,0.91,241,0,259,1
TX008810,C02765,705.3,CARD,returning,monthly,success,none,1,0.79,51,0,262,0
TX008811,C00551,1212.89,UPI,new,one_time,success,none,1,0.63,87,0,261,0
TX008812,C01625,908.96,UPI,returning,monthly,success,none,3,0.87,131,1,798,0
TX008813,C00942,270.6,UPI,new,monthly,success,none,3,0.53,113,1,552,0
TX008814,C02304,1314.85,CARD,returning,monthly,failed,network_error,2,0.82,146,1,99,1
TX008815,C00728,290.51,UPI,returning,monthly,success,none,2,0.89,8,1,815,0
TX008816,C00880,1294.16,NETBANKING,new,one_time,success,none,0,0.92,122,1,110,0
TX008817,C02863,4333.52,CARD,new,monthly,success,none,1,0.76,225,1,994,0
TX008818,C00649,827.97,UPI,returning,monthly,success,none,1,0.86,172,1,783,0
TX008819,C01000,339.85,UPI,returning,one_time,failed,expired_card,2,0.92,50,1,1279,1
TX008820,C01522,965.85,NETBANKING,returning,one_time,success,none,0,0.91,49,0,930,0
TX008821,C02519,477.24,UPI,returning,monthly,success,none,1,0.73,66,1,1427,0
TX008822,C02738,1987.25,UPI,new,one_time,failed,network_error,3,0.93,168,1,142,0
TX008823,C01613,945.78,NETBANKING,new,one_time,failed,bank_timeout,3,0.74,144,1,433,0
TX008824,C02748,6061.81,CARD,returning,one_time,failed,bank_timeout,3,0.81,232,1,396,1
TX008825,C02555,3508.66,UPI,returning,one_time,failed,card_declined,1,0.88,100,1,289,1
TX008826,C01010,940.98,UPI,returning,one_time,success,none,0,0.88,12,1,1313,0
TX008827,C01551,2243.09,NETBANKING,returning,monthly,failed,card_declined,2,0.88,256,1,725,1
TX008828,C00804,740.08,UPI,new,monthly,failed,expired_card,2,0.84,252,1,1074,1
TX008829,C02879,1134.51,UPI,returning,monthly,success,none,2,0.67,357,1,891,0
TX008830,C00214,764.0,UPI,new,one_time,success,none,3,0.83,175,1,1463,0
TX008831,C00169,2360.09,UPI,new,one_time,success,none,1,0.81,9,1,1039,0
TX008832,C00978,4596.21,WALLET,new,one_time,success,none,1,0.83,279,1,1336,0
TX008833,C01329,2437.31,CARD,new,one_time,success,none,2,0.81,63,1,723,0
TX008834,C00146,2757.11,CARD,new,monthly,success,none,2,0.77,181,1,800,0
TX008835,C01799,2760.13,WALLET,returning,one_time,failed,bank_timeout,1,0.9,55,1,910,1
TX008836,C00516,1903.13,UPI,returning,one_time,success,none,2,0.93,255,1,991,0
TX008837,C00453,350.97,UPI,new,yearly,failed,insufficient_funds,1,0.85,110,1,20,1
TX008838,C00060,6008.75,CARD,returning,one_time,failed,card_declined,3,0.6,339,1,1378,0
TX008839,C00528,6663.57,UPI,returning,monthly,success,none,2,0.66,341,1,980,0
TX008840,C01024,867.94,UPI,new,one_time,success,none,2,0.71,137,1,1479,0
TX008841,C02522,756.95,UPI,returning,one_time,success,none,1,0.88,106,1,579,0
TX008842,C01565,2023.15,UPI,new,monthly,failed,expired_card,0,0.82,159,1,1290,1
TX008843,C02805,1902.29,UPI,new,one_time,failed,card_declined,2,0.53,261,1,1105,0
TX008844,C02830,896.1,UPI,returning,one_time,failed,expired_card,0,0.95,94,1,440,1
TX008845,C01103,314.18,UPI,new,one_time,failed,bank_timeout,0,0.76,119,1,926,1
TX008846,C00433,1488.76,UPI,returning,one_time,success,none,2,0.73,347,1,643,0
TX008847,C01177,1903.48,UPI,new,monthly,success,none,2,0.69,85,0,1093,0
TX008848,C00401,2266.11,UPI,returning,monthly,success,none,0,0.8,221,1,775,0
TX008849,C02105,1555.1,WALLET,returning,one_time,success,none,0,0.75,180,1,1317,0
TX008850,C02234,836.21,NETBANKING,new,one_time,success,none,2,0.89,355,0,915,0
TX008851,C02446,2963.13,CARD,returning,monthly,failed,card_declined,1,0.89,161,1,1342,1
TX008852,C00605,1171.28,WALLET,returning,one_time,success,none,2,0.98,209,1,369,0
TX008853,C02836,688.89,WALLET,returning,monthly,success,none,3,0.91,99,1,1176,0
TX008854,C02206,915.39,UPI,returning,yearly,failed,card_declined,3,0.85,169,1,1431,1
TX008855,C01811,191.34,UPI,new,one_time,success,none,1,0.89,17,1,727,0
TX008856,C01464,913.93,WALLET,returning,one_time,success,none,0,0.85,52,1,757,0
TX008857,C02637,2182.96,CARD,new,yearly,failed,insufficient_funds,0,0.53,11,1,968,1
TX008858,C02514,1540.38,UPI,new,one_time,success,none,0,0.98,48,1,728,0
TX008859,C02494,5017.39,CARD,new,one_time,success,none,3,0.83,31,1,631,0
TX008860,C01774,843.05,UPI,returning,monthly,failed,bank_timeout,2,0.88,120,1,586,1
TX008861,C02849,1785.25,UPI,returning,one_time,success,none,1,0.91,249,1,4,0
TX008862,C01554,2422.95,UPI,new,yearly,failed,expired_card,2,0.73,120,1,1357,0
TX008863,C01097,11416.98,UPI,new,one_time,success,none,0,0.71,45,1,284,0
TX008864,C00929,1267.45,UPI,new,monthly,success,none,2,0.76,256,0,1304,0
TX008865,C01952,385.99,NETBANKING,new,monthly,success,none,1,0.94,320,1,1141,0
TX008866,C01974,2560.43,UPI,returning,monthly,failed,insufficient_funds,3,0.71,7,1,448,1
TX008867,C02065,7084.94,UPI,new,monthly,failed,expired_card,2,0.77,308,0,1312,0
TX008868,C01555,794.29,UPI,new,yearly,failed,card_declined,2,0.85,93,1,914,1
TX008869,C02779,2542.95,CARD,returning,yearly,success,none,1,0.8,106,1,646,0
TX008870,C00326,3747.06,WALLET,returning,one_time,success,none,1,0.82,62,0,861,0
TX008871,C00995,3032.27,UPI,returning,monthly,success,none,0,0.8,102,0,495,0
TX008872,C00613,1243.34,UPI,returning,one_time,success,none,1,0.66,276,1,411,0
TX008873,C02594,545.4,UPI,new,one_time,failed,network_error,3,0.78,60,1,939,0
TX008874,C00596,1011.03,CARD,returning,one_time,success,none,0,0.72,235,0,859,0
TX008875,C00921,1734.72,UPI,new,monthly,success,none,2,0.96,299,1,1315,0
TX008876,C00842,2719.55,UPI,returning,one_time,success,none,0,0.67,242,1,1193,0
TX008877,C01226,1531.41,UPI,returning,monthly,success,none,2,0.74,53,1,1281,0
TX008878,C00344,750.01,UPI,returning,one_time,success,none,1,0.79,97,0,224,0
TX008879,C01877,1911.0,NETBANKING,returning,yearly,success,none,0,0.88,323,1,1136,0
TX008880,C00859,2591.74,UPI,returning,one_time,success,none,3,0.61,233,1,863,0
TX008881,C01424,1602.96,UPI,new,monthly,failed,card_declined,0,0.89,235,1,5,1
TX008882,C00445,475.24,NETBANKING,returning,monthly,success,none,3,0.84,315,0,49,0
TX008883,C01789,914.7,NETBANKING,returning,yearly,failed,bank_timeout,0,0.92,235,1,682,1
TX008884,C00222,2829.4,UPI,new,monthly,success,none,1,0.79,162,1,835,0
TX008885,C00592,275.06,WALLET,returning,monthly,success,none,2,0.88,253,0,1202,0
TX008886,C01031,135.21,CARD,returning,one_time,success,none,0,0.69,356,1,525,0
TX008887,C01296,4954.66,UPI,new,monthly,failed,expired_card,2,0.68,67,1,1302,0
TX008888,C01018,1828.8,UPI,returning,one_time,failed,insufficient_funds,2,0.82,292,0,816,1
TX008889,C02064,2011.69,UPI,returning,one_time,success,none,2,0.8,363,1,981,0
TX008890,C01448,373.6,UPI,new,monthly,success,none,0,0.77,230,1,847,0
TX008891,C02046,2292.8,UPI,returning,one_time,success,none,2,0.62,238,1,559,0
TX008892,C00524,1444.11,CARD,returning,one_time,failed,card_declined,0,0.61,109,1,208,1
TX008893,C02851,224.9,NETBANKING,returning,one_time,failed,expired_card,3,0.64,255,1,438,0
TX008894,C02069,4556.38,UPI,returning,one_time,success,none,2,0.64,162,0,582,0
TX008895,C02276,1285.22,UPI,new,one_time,success,none,3,0.64,303,1,1105,0
TX008896,C01809,737.98,UPI,new,one_time,success,none,2,0.78,131,1,1004,0
TX008897,C01312,751.45,CARD,new,one_time,failed,insufficient_funds,0,0.87,164,1,557,1
TX008898,C02857,146.17,CARD,new,monthly,success,none,0,0.83,308,1,776,0
TX008899,C01307,1984.93,UPI,returning,one_time,success,none,3,0.79,339,1,1145,0
TX008900,C02452,1424.9,CARD,returning,yearly,success,none,3,0.66,208,1,865,0
TX008901,C01090,903.18,UPI,returning,yearly,success,none,1,0.84,202,1,623,0
TX008902,C01673,3938.22,CARD,returning,one_time,success,none,1,0.64,161,1,695,0
TX008903,C00437,274.83,UPI,new,one_time,success,none,1,0.9,129,1,1139,0
TX008904,C00829,603.79,UPI,returning,one_time,success,none,2,0.8,328,0,386,0
TX008905,C02982,468.71,UPI,returning,yearly,failed,card_declined,3,0.9,300,1,467,1
TX008906,C00259,829.82,NETBANKING,returning,monthly,success,none,1,0.89,165,1,710,0
TX008907,C02004,1173.18,CARD,returning,monthly,success,none,3,0.91,119,1,885,0
TX008908,C01990,1685.83,WALLET,returning,yearly,failed,network_error,1,0.75,139,0,548,1
TX008909,C00103,775.13,UPI,returning,yearly,success,none,3,0.8,307,1,852,0
TX008910,C00993,456.07,UPI,returning,monthly,success,none,3,0.89,267,1,682,0
TX008911,C00769,5919.5,UPI,returning,monthly,success,none,1,0.9,23,0,1346,0
TX008912,C01125,12229.91,CARD,new,yearly,failed,network_error,2,0.82,52,1,1024,1
TX008913,C01222,1265.58,NETBANKING,returning,yearly,success,none,1,0.92,109,1,597,0
TX008914,C02861,514.51,NETBANKING,new,one_time,failed,card_declined,3,0.76,189,1,567,0
TX008915,C02274,4795.6,CARD,new,yearly,success,none,0,0.89,100,1,842,0
TX008916,C02991,258.07,CARD,new,monthly,success,none,2,0.95,32,1,481,0
TX008917,C02511,784.64,NETBANKING,new,one_time,failed,bank_timeout,2,0.43,239,1,457,0
TX008918,C00237,546.69,UPI,returning,one_time,success,none,0,0.98,329,1,279,0
TX008919,C01145,343.94,NETBANKING,returning,monthly,success,none,1,0.65,308,0,36,0
TX008920,C02554,828.8,NETBANKING,returning,one_time,success,none,3,0.85,100,1,491,0
TX008921,C02862,462.12,UPI,new,monthly,success,none,1,0.66,221,1,1462,0
TX008922,C00767,1110.6,CARD,new,one_time,success,none,3,0.69,102,0,9,0
TX008923,C02682,1126.85,UPI,returning,yearly,success,none,0,0.96,139,1,1132,0
TX008924,C00991,589.14,UPI,new,one_time,success,none,3,0.74,36,1,737,0
TX008925,C02666,757.09,CARD,returning,one_time,success,none,3,0.95,309,1,1476,0
TX008926,C01760,870.57,UPI,returning,yearly,success,none,1,0.89,4,1,1232,0
TX008927,C02321,2464.75,UPI,returning,one_time,failed,network_error,3,0.73,162,1,80,0
TX008928,C02280,945.36,NETBANKING,returning,monthly,success,none,1,0.83,171,1,388,0
TX008929,C02816,2501.64,UPI,returning,one_time,success,none,1,0.68,309,1,304,0
TX008930,C00496,1970.05,UPI,new,yearly,success,none,2,0.86,314,1,1256,0
TX008931,C01048,1942.11,CARD,returning,one_time,success,none,0,0.96,181,1,1113,0
TX008932,C01727,4393.34,UPI,returning,one_time,success,none,1,0.95,85,1,721,0
TX008933,C02550,358.03,UPI,returning,yearly,success,none,0,0.74,190,1,1034,0
TX008934,C02073,683.22,UPI,new,one_time,success,none,2,0.74,346,1,100,0
TX008935,C02336,6395.17,UPI,returning,yearly,success,none,1,0.89,320,1,951,0
TX008936,C00338,847.83,UPI,returning,monthly,failed,expired_card,0,0.71,185,1,1351,1
TX008937,C01938,100.0,NETBANKING,new,one_time,success,none,2,0.81,65,1,783,0
TX008938,C01818,895.19,UPI,returning,one_time,success,none,2,0.86,62,1,139,0
TX008939,C00137,1255.06,UPI,returning,one_time,success,none,3,0.73,14,1,290,0
TX008940,C02556,100.0,WALLET,returning,one_time,success,none,3,0.75,341,1,10,0
TX008941,C02275,4162.77,NETBANKING,returning,one_time,success,none,0,0.93,108,1,1348,0
TX008942,C00320,537.16,UPI,returning,monthly,success,none,1,0.78,259,1,1416,0
TX008943,C01864,1523.19,UPI,returning,yearly,success,none,3,0.85,261,1,273,0
TX008944,C00916,874.82,CARD,returning,one_time,failed,bank_timeout,1,0.69,178,1,369,1
TX008945,C01206,302.37,CARD,new,one_time,success,none,3,0.73,319,1,989,0
TX008946,C01898,375.96,CARD,returning,monthly,success,none,3,0.85,99,1,671,0
TX008947,C02134,430.49,UPI,returning,one_time,success,none,0,0.99,238,1,1313,0
TX008948,C00926,3247.6,UPI,returning,monthly,success,none,3,0.77,130,1,249,0
TX008949,C02101,946.21,UPI,new,one_time,success,none,2,0.77,75,1,755,0
TX008950,C02908,650.76,CARD,new,yearly,success,none,3,0.65,71,1,1470,0
TX008951,C02915,430.69,CARD,returning,monthly,success,none,3,0.88,132,1,262,0
TX008952,C01259,3626.96,UPI,returning,one_time,failed,bank_timeout,0,0.75,316,1,1212,1
TX008953,C01983,4741.94,UPI,new,monthly,success,none,0,0.78,294,1,149,0
TX008954,C00433,3585.83,WALLET,new,monthly,failed,card_declined,2,0.95,232,1,329,1
TX008955,C00999,1794.42,UPI,returning,monthly,success,none,0,0.89,220,0,765,0
TX008956,C02148,1465.32,UPI,returning,one_time,success,none,3,0.9,313,1,273,0
TX008957,C00990,325.08,CARD,returning,one_time,success,none,2,0.62,308,1,1256,0
TX008958,C00599,857.64,UPI,returning,monthly,success,none,3,0.83,355,1,136,0
TX008959,C02451,553.43,UPI,new,one_time,success,none,3,0.94,74,1,451,0
TX008960,C00396,176.71,UPI,returning,one_time,success,none,2,0.79,238,1,636,0
TX008961,C00415,3155.95,CARD,returning,monthly,success,none,0,0.97,190,1,136,0
TX008962,C00939,546.85,UPI,returning,one_time,success,none,0,0.93,355,1,1113,0
TX008963,C01637,3626.2,NETBANKING,new,one_time,failed,expired_card,3,0.9,93,1,730,0
TX008964,C02725,2648.49,UPI,new,one_time,success,none,0,0.79,77,0,609,0
TX008965,C02511,1913.55,CARD,returning,one_time,success,none,1,0.71,316,1,1410,0
TX008966,C00541,2024.11,UPI,returning,one_time,failed,expired_card,2,0.66,19,1,610,1
TX008967,C01650,592.7,UPI,returning,monthly,success,none,2,0.83,51,1,1123,0
TX008968,C01946,7029.35,CARD,returning,yearly,success,none,3,0.62,202,1,1095,0
TX008969,C00084,1144.96,UPI,returning,monthly,success,none,3,0.94,283,0,1114,0
TX008970,C00271,1483.16,CARD,returning,one_time,success,none,2,0.87,75,1,1109,0
TX008971,C02292,573.02,UPI,returning,monthly,success,none,3,0.72,143,1,1278,0
TX008972,C00388,432.18,UPI,returning,one_time,success,none,2,0.76,4,1,613,0
TX008973,C00214,1767.46,UPI,returning,one_time,success,none,2,0.92,19,0,1264,0
TX008974,C02866,1363.1,CARD,new,one_time,success,none,1,0.94,254,1,459,0
TX008975,C00059,498.02,UPI,returning,one_time,success,none,2,0.9,320,1,455,0
TX008976,C01626,260.23,NETBANKING,returning,monthly,success,none,1,0.85,157,1,119,0
TX008977,C02931,307.99,UPI,returning,yearly,success,none,3,0.62,260,0,846,0
TX008978,C00843,3626.9,UPI,returning,monthly,success,none,0,0.76,284,1,899,0
TX008979,C02972,593.92,UPI,returning,monthly,success,none,0,0.69,261,1,31,0
TX008980,C01528,781.4,UPI,returning,one_time,success,none,1,0.73,160,1,333,0
TX008981,C01730,4676.66,UPI,new,monthly,failed,insufficient_funds,3,0.8,38,1,778,0
TX008982,C00123,357.04,CARD,new,yearly,success,none,2,0.84,361,0,1330,0
TX008983,C01437,530.07,UPI,returning,one_time,success,none,2,0.6,344,0,1176,0
TX008984,C01163,508.38,UPI,new,one_time,success,none,2,0.84,13,1,164,0
TX008985,C02487,5530.69,WALLET,new,one_time,success,none,2,0.9,117,1,740,0
TX008986,C00562,8049.65,UPI,returning,monthly,failed,network_error,2,0.88,27,1,1166,1
TX008987,C02166,2325.2,UPI,returning,monthly,failed,network_error,3,0.82,362,1,959,1
TX008988,C01738,2400.39,UPI,new,one_time,success,none,1,0.95,146,1,246,0
TX008989,C00905,613.79,UPI,new,monthly,success,none,3,0.62,350,1,1383,0
TX008990,C00395,7687.33,UPI,new,monthly,success,none,1,0.86,238,1,219,0
TX008991,C01727,1433.24,UPI,returning,monthly,success,none,1,0.73,298,1,161,0
TX008992,C02924,2573.73,UPI,new,yearly,failed,bank_timeout,3,0.82,225,1,438,0
TX008993,C01717,986.81,CARD,returning,yearly,success,none,0,0.97,49,1,806,0
TX008994,C00935,838.8,CARD,returning,one_time,failed,bank_timeout,3,0.93,318,1,707,1
TX008995,C01102,5785.11,CARD,new,monthly,success,none,0,0.91,190,1,1435,0
TX008996,C03000,1881.31,UPI,new,monthly,failed,card_declined,1,0.75,213,0,100,0
TX008997,C01436,4681.51,UPI,returning,one_time,success,none,3,0.74,109,1,1056,0
TX008998,C00075,1415.63,UPI,new,monthly,success,none,1,0.75,274,1,1167,0
TX008999,C00295,469.48,UPI,returning,one_time,success,none,0,0.91,160,1,1398,0
TX009000,C00021,611.95,UPI,returning,monthly,failed,expired_card,1,0.67,60,1,977,1
TX009001,C01039,1215.57,UPI,returning,one_time,failed,network_error,3,0.7,80,1,522,0
TX009002,C01235,586.11,UPI,new,monthly,failed,insufficient_funds,0,0.81,201,0,1260,1
TX009003,C00560,362.32,CARD,returning,one_time,success,none,0,0.89,105,1,857,0
TX009004,C01110,3646.11,UPI,new,one_time,success,none,1,0.81,28,1,936,0
TX009005,C01173,635.96,WALLET,new,one_time,failed,network_error,1,0.76,155,1,1197,0
TX009006,C00372,1259.15,CARD,new,one_time,success,none,0,0.92,11,1,815,0
TX009007,C02028,1474.59,UPI,returning,yearly,success,none,1,0.86,288,1,318,0
TX009008,C00818,609.02,UPI,returning,one_time,failed,network_error,2,0.85,200,1,1213,1
TX009009,C01175,4678.81,CARD,new,one_time,success,none,0,0.92,6,1,254,0
TX009010,C01165,358.83,CARD,returning,monthly,success,none,0,0.77,362,1,709,0
TX009011,C01093,1424.57,UPI,new,one_time,success,none,2,0.54,3,1,1128,0
TX009012,C01284,1402.65,UPI,returning,one_time,success,none,3,0.77,119,1,1210,0
TX009013,C02012,1038.72,UPI,new,one_time,success,none,3,0.54,359,1,699,0
TX009014,C00846,299.79,UPI,new,monthly,success,none,3,0.81,172,1,862,0
TX009015,C01992,2619.71,NETBANKING,returning,yearly,success,none,3,0.83,263,1,800,0
TX009016,C00521,2306.56,UPI,new,monthly,failed,network_error,2,0.71,3,1,146,0
TX009017,C00371,558.04,UPI,new,yearly,success,none,2,0.47,328,1,61,0
TX009018,C01443,2224.94,UPI,returning,monthly,failed,bank_timeout,1,0.88,91,1,1100,1
TX009019,C00101,1595.44,NETBANKING,returning,yearly,success,none,2,0.76,48,1,347,0
TX009020,C00661,304.72,CARD,returning,one_time,success,none,2,0.81,166,1,1133,0
TX009021,C01682,466.88,CARD,returning,one_time,success,none,3,0.63,257,1,412,0
TX009022,C00243,3423.03,NETBANKING,returning,one_time,success,none,3,0.7,289,1,788,0
TX009023,C02801,1494.3,NETBANKING,new,one_time,success,none,1,0.86,352,1,672,0
TX009024,C00512,623.72,CARD,new,monthly,success,none,2,0.85,361,1,1078,0
TX009025,C02897,464.76,UPI,new,one_time,success,none,0,0.68,297,1,771,0
TX009026,C02603,654.98,UPI,new,monthly,success,none,3,0.74,248,1,1155,0
TX009027,C02274,703.12,CARD,returning,one_time,success,none,3,0.75,248,1,1491,0
TX009028,C01542,470.61,UPI,new,one_time,failed,expired_card,2,0.67,165,0,721,0
TX009029,C02262,192.14,CARD,returning,one_time,success,none,2,0.85,85,1,479,0
TX009030,C02766,3428.96,UPI,new,one_time,failed,expired_card,1,0.84,92,1,366,1
TX009031,C02115,2894.69,CARD,returning,yearly,success,none,1,0.73,356,1,953,0
TX009032,C00396,306.97,UPI,returning,monthly,success,none,2,0.94,232,0,633,0
TX009033,C00612,1256.78,UPI,returning,monthly,failed,network_error,2,0.87,355,1,251,1
TX009034,C01261,444.86,CARD,new,one_time,success,none,0,0.97,354,1,528,0
TX009035,C01858,844.24,UPI,returning,one_time,success,none,1,0.96,56,1,744,0
TX009036,C00770,776.84,CARD,returning,one_time,success,none,0,0.7,329,1,720,0
TX009037,C01423,714.92,UPI,returning,monthly,success,none,0,0.76,118,1,342,0
TX009038,C00407,8127.0,WALLET,returning,one_time,success,none,2,0.63,181,1,1181,0
TX009039,C02973,706.04,NETBANKING,returning,monthly,success,none,2,0.72,245,1,906,0
TX009040,C01873,488.69,UPI,new,monthly,success,none,2,0.87,157,1,49,0
TX009041,C01504,511.54,CARD,new,one_time,success,none,0,0.89,247,0,739,0
TX009042,C02695,3114.35,UPI,returning,monthly,success,none,0,0.86,176,1,709,0
TX009043,C02270,210.17,UPI,returning,monthly,failed,expired_card,1,0.92,334,1,784,1
TX009044,C01180,511.52,CARD,new,one_time,success,none,1,0.73,326,1,135,0
TX009045,C00654,4660.24,CARD,new,monthly,success,none,3,0.95,342,1,1433,0
TX009046,C02476,1399.66,UPI,new,monthly,success,none,1,0.97,272,1,354,0
TX009047,C01182,1328.65,UPI,returning,one_time,failed,card_declined,3,0.83,297,1,499,1
TX009048,C00977,9247.85,NETBANKING,new,one_time,failed,bank_timeout,1,0.77,119,0,664,1
TX009049,C01440,1402.97,UPI,new,one_time,success,none,3,0.61,60,1,1011,0
TX009050,C02419,540.13,NETBANKING,returning,yearly,success,none,1,0.83,286,1,948,0
TX009051,C01368,827.1,CARD,returning,one_time,failed,bank_timeout,1,0.74,176,1,306,1
TX009052,C02898,352.33,UPI,returning,one_time,success,none,0,0.86,7,0,1155,0
TX009053,C02904,3850.42,UPI,returning,one_time,success,none,2,0.96,310,1,835,0
TX009054,C00229,1948.01,UPI,returning,one_time,failed,expired_card,1,0.86,205,1,1059,1
TX009055,C02328,3375.89,NETBANKING,returning,one_time,success,none,0,0.96,79,1,756,0
TX009056,C01894,3688.53,NETBANKING,new,monthly,failed,network_error,0,0.82,68,1,597,1
TX009057,C01314,724.72,CARD,returning,one_time,success,none,2,0.68,64,1,623,0
TX009058,C01071,426.34,UPI,returning,monthly,failed,network_error,1,0.86,163,1,307,1
TX009059,C00975,1041.36,CARD,new,yearly,success,none,3,0.69,185,1,766,0
TX009060,C01739,458.17,UPI,new,monthly,success,none,3,0.51,325,1,801,0
TX009061,C00758,1293.31,CARD,new,yearly,failed,network_error,2,0.92,333,1,151,0
TX009062,C00321,3401.93,UPI,new,monthly,success,none,2,0.7,353,1,421,0
TX009063,C02322,926.91,NETBANKING,new,monthly,failed,expired_card,2,0.96,340,0,595,0
TX009064,C00556,1274.1,CARD,new,one_time,failed,network_error,1,0.91,239,1,982,0
TX009065,C00844,998.4,UPI,new,one_time,success,none,1,0.77,328,1,1203,0
TX009066,C01337,2447.27,NETBANKING,returning,one_time,success,none,1,0.88,190,1,1292,0
TX009067,C01387,562.4,UPI,new,one_time,success,none,0,0.87,273,0,738,0
TX009068,C00668,121.94,UPI,returning,monthly,success,none,3,0.92,197,1,941,0
TX009069,C02428,1756.13,UPI,returning,one_time,success,none,0,0.93,192,0,110,0
TX009070,C02759,2944.91,CARD,returning,one_time,success,none,0,0.8,246,1,463,0
TX009071,C01943,1713.64,NETBANKING,returning,yearly,failed,expired_card,1,0.8,187,1,844,1
TX009072,C02005,578.11,NETBANKING,returning,monthly,failed,insufficient_funds,2,0.68,200,1,558,1
TX009073,C01931,352.48,CARD,returning,monthly,success,none,2,0.81,257,0,461,0
TX009074,C00746,1798.12,UPI,new,one_time,failed,expired_card,0,0.85,90,1,1459,1
