transaction_id,customer_id,amount,payment_method,customer_type,subscription_type,payment_status,failure_reason,retry_count,previous_success_rate,days_since_last_payment,checkout_completed,customer_tenure_days,recovered
TX008627,C02351,4990.04,NETBANKING,returning,yearly,success,none,0,0.91,144,1,994,0
TX008628,C02460,577.13,NETBANKING,returning,yearly,success,none,0,0.82,131,1,1129,0
TX008629,C00843,820.24,NETBANKING,new,one_time,success,none,0,0.79,231,1,1227,0
TX008630,C00010,360.11,CARD,new,one_time,success,none,0,0.8,282,1,367,0
TX008631,C01334,2109.19,WALLET,returning,monthly,success,none,0,0.48,301,1,510,0
TX008632,C01860,649.41,UPI,returning,one_time,success,none,0,0.75,39,1,1142,0
TX008633,C01332,718.36,UPI,returning,one_time,success,none,0,0.61,323,1,1263,0
TX008634,C02805,688.67,UPI,returning,monthly,success,none,0,0.6,325,1,366,0
TX008635,C02441,1160.32,UPI,returning,monthly,success,none,0,0.63,133,0,342,0
TX008636,C02364,355.78,NETBANKING,returning,monthly,failed,expired_card,2,0.93,196,1,11,0
TX008637,C00061,145.63,UPI,returning,one_time,failed,bank_timeout,0,0.79,215,1,1066,0
TX008638,C02561,1655.62,CARD,returning,one_time,failed,bank_timeout,1,0.47,292,0,437,0
TX008639,C02266,163.66,UPI,returning,one_time,success,none,0,0.73,132,1,335,0
TX008640,C01191,2365.45,CARD,returning,monthly,success,none,0,0.79,186,1,88,0
TX008641,C01769,4458.98,UPI,new,monthly,failed,card_declined,1,0.85,252,1,719,0
TX008642,C02473,945.96,UPI,new,monthly,success,none,0,0.51,307,1,1372,0
TX008643,C02719,3531.73,UPI,new,yearly,success,none,0,0.77,120,1,1110,0
TX008644,C01653,1072.95,UPI,returning,yearly,success,none,0,0.85,363,1,133,0
TX008645,C00125,4625.39,UPI,returning,one_time,success,none,0,0.48,311,1,100,0
TX008646,C01856,727.35,CARD,returning,monthly,success,none,0,0.74,295,0,11,0
TX008647,C02041,130.53,UPI,returning,one_time,success,none,0,0.76,219,0,299,0
TX008648,C00177,1020.53,WALLET,new,monthly,failed,insufficient_funds,0,0.65,320,1,1033,0
TX008649,C02452,5100.87,NETBANKING,returning,one_time,success,none,0,0.47,285,1,207,0
TX008650,C00605,1774.85,UPI,new,one_time,success,none,0,0.77,300,1,1043,0
TX008651,C02672,689.67,UPI,returning,yearly,failed,insufficient_funds,0,0.9,35,1,159,1
TX008652,C01653,1474.41,UPI,new,monthly,success,none,0,0.73,164,1,1271,0
TX008653,C00967,2628.09,UPI,new,one_time,success,none,0,0.9,310,1,166,0
TX008654,C00177,1015.31,UPI,returning,yearly,failed,network_error,0,0.66,129,1,1279,0
TX008655,C00054,11658.04,NETBANKING,new,one_time,success,none,0,0.75,140,1,589,0
TX008656,C02225,688.37,NETBANKING,new,one_time,success,none,0,0.52,206,1,1090,0
TX008657,C01132,2703.38,UPI,returning,one_time,success,none,0,0.88,277,1,972,0
TX008658,C02521,2177.09,CARD,returning,monthly,success,none,0,0.86,75,0,479,0
TX008659,C00692,584.15,NETBANKING,new,monthly,success,none,0,0.77,237,0,1441,0
TX008660,C02762,748.45,UPI,returning,monthly,success,none,0,0.71,161,0,943,0
TX008661,C02825,2741.58,NETBANKING,returning,monthly,failed,expired_card,2,0.82,346,1,49,0
TX008662,C00306,1249.26,WALLET,new,monthly,success,none,0,0.7,49,1,1013,0
TX008663,C01941,1486.63,WALLET,returning,one_time,failed,network_error,2,0.5,21,1,317,0
TX008664,C02820,251.55,CARD,returning,one_time,success,none,0,0.94,110,1,830,0
TX008665,C00970,1979.1,UPI,returning,one_time,success,none,0,0.63,346,1,244,0
TX008666,C00203,1420.22,UPI,returning,monthly,success,none,0,0.78,257,1,507,0
TX008667,C02627,1035.34,WALLET,returning,monthly,success,none,0,0.64,154,0,852,0
TX008668,C01423,1517.47,UPI,returning,one_time,success,none,0,0.66,28,1,154,0
TX008669,C00082,758.77,UPI,returning,one_time,failed,bank_timeout,0,0.68,220,1,966,1
TX008670,C02521,643.74,UPI,returning,monthly,failed,network_error,0,0.79,336,1,124,0
TX008671,C02037,882.1,UPI,returning,one_time,failed,insufficient_funds,0,0.8,274,1,1465,0
TX008672,C00211,722.14,UPI,new,monthly,failed,bank_timeout,0,0.66,19,1,1427,1
TX008673,C00777,7804.66,NETBANKING,returning,monthly,success,none,0,0.72,313,0,310,0
TX008674,C00055,2491.61,UPI,returning,one_time,success,none,0,0.78,93,1,891,0
TX008675,C02865,458.69,UPI,returning,one_time,success,none,0,0.5,289,1,881,0
TX008676,C00075,6854.54,UPI,returning,yearly,success,none,0,0.71,349,1,615,0
TX008677,C02388,742.8,CARD,new,one_time,success,none,0,0.6,123,1,575,0
TX008678,C01534,1126.09,CARD,returning,one_time,success,none,0,0.79,318,1,520,0
TX008679,C01749,2459.41,NETBANKING,returning,one_time,success,none,0,0.85,226,1,680,0
TX008680,C02435,186.24,NETBANKING,returning,monthly,success,none,0,0.73,36,1,345,0
TX008681,C02685,885.96,UPI,new,monthly,failed,network_error,0,0.55,139,1,600,0
TX008682,C00383,654.58,NETBANKING,returning,monthly,success,none,0,0.76,318,1,601,0
TX008683,C00054,1318.92,UPI,returning,monthly,success,none,0,0.93,146,1,13,0
TX008684,C00374,1530.03,CARD,returning,monthly,failed,network_error,0,0.55,309,1,1266,1
TX008685,C02048,1022.97,CARD,new,one_time,failed,insufficient_funds,0,0.86,166,1,74,0
TX008686,C01706,981.14,UPI,returning,one_time,failed,insufficient_funds,0,0.69,176,1,1020,0
TX008687,C00252,2860.12,UPI,new,one_time,success,none,0,0.45,355,0,291,0
TX008688,C00703,1438.47,CARD,returning,monthly,success,none,0,0.92,317,1,74,0
TX008689,C01612,1138.29,UPI,returning,monthly,success,none,0,0.81,313,1,1255,0
TX008690,C02191,1252.73,CARD,returning,yearly,failed,network_error,0,0.27,177,1,1072,0
TX008691,C01031,5723.3,UPI,returning,monthly,success,none,0,0.91,230,0,480,0
TX008692,C02849,1281.01,CARD,new,monthly,success,none,0,0.82,54,1,863,0
TX008693,C02977,690.21,NETBANKING,returning,yearly,success,none,0,0.8,322,1,1442,0
TX008694,C02299,196.74,UPI,returning,one_time,failed,card_declined,0,0.85,82,1,801,0
TX008695,C01363,301.71,UPI,returning,monthly,success,none,0,0.82,10,0,967,0
TX008696,C02632,720.31,CARD,returning,monthly,success,none,0,0.72,121,1,508,0
TX008697,C02184,994.72,UPI,returning,monthly,success,none,0,0.84,121,0,201,0
TX008698,C01559,665.1,UPI,returning,yearly,success,none,0,0.68,124,1,1495,0
TX008699,C01332,1504.22,CARD,new,monthly,success,none,0,0.72,67,1,1430,0
TX008700,C02497,657.43,UPI,new,yearly,success,none,0,0.8,270,1,440,0
TX008701,C01672,481.53,CARD,returning,one_time,failed,insufficient_funds,2,0.73,58,1,506,0
TX008702,C00549,1903.37,UPI,new,monthly,success,none,0,0.87,79,1,1374,0
TX008703,C03000,3761.06,UPI,returning,one_time,success,none,0,0.68,283,1,1120,0
TX008704,C00206,404.86,UPI,returning,one_time,failed,expired_card,2,0.87,273,1,117,0
TX008705,C02086,1365.59,WALLET,returning,one_time,success,none,0,0.76,354,1,749,0
TX008706,C01968,197.45,UPI,new,monthly,success,none,0,0.93,202,1,268,0
TX008707,C01759,290.88,UPI,returning,one_time,failed,card_declined,2,0.83,94,1,514,0
TX008708,C00156,645.56,UPI,returning,one_time,success,none,0,0.66,217,1,811,0
TX008709,C01478,3045.5,CARD,returning,monthly,failed,card_declined,1,0.6,36,1,1353,0
TX008710,C02678,544.12,CARD,returning,monthly,success,none,0,0.87,259,0,237,0
TX008711,C00719,526.11,UPI,returning,one_time,success,none,0,0.76,154,1,952,0
TX008712,C02075,1132.83,UPI,new,monthly,success,none,0,0.65,288,1,1327,0
TX008713,C02577,1133.85,UPI,new,yearly,failed,network_error,3,0.58,105,1,895,0
TX008714,C02857,540.98,CARD,returning,monthly,success,none,0,0.79,140,1,847,0
TX008715,C01549,6552.48,NETBANKING,returning,monthly,success,none,0,0.74,131,1,1133,0
TX008716,C00942,863.65,CARD,returning,monthly,success,none,0,0.86,249,1,979,0
TX008717,C02099,1214.67,CARD,returning,yearly,success,none,0,0.65,241,0,54,0
TX008718,C01459,763.87,UPI,new,one_time,success,none,0,0.73,17,0,968,0
TX008719,C01882,1629.41,CARD,new,one_time,success,none,0,0.5,326,1,396,0
TX008720,C02226,3332.45,CARD,returning,one_time,success,none,0,0.72,281,1,892,0
TX008721,C02131,4901.5,UPI,returning,monthly,failed,expired_card,0,0.75,294,1,249,0
TX008722,C00729,552.23,NETBANKING,returning,yearly,success,none,0,0.75,278,1,884,0
TX008723,C02268,2953.41,UPI,returning,one_time,failed,card_declined,1,0.7,134,1,1114,1
TX008724,C01626,1798.51,CARD,new,monthly,success,none,0,0.97,354,1,1417,0
TX008725,C02793,2636.17,CARD,returning,one_time,failed,network_error,1,0.77,274,1,784,1
TX008726,C01979,1009.6,NETBANKING,returning,monthly,failed,insufficient_funds,0,0.91,66,1,854,0
TX008727,C02676,926.73,UPI,returning,yearly,failed,expired_card,2,0.71,103,1,1294,0
TX008728,C02937,2545.65,NETBANKING,returning,monthly,success,none,0,0.94,48,1,784,0
TX008729,C02984,2589.51,UPI,returning,yearly,success,none,0,0.74,274,1,752,0
TX008730,C02235,4487.94,UPI,returning,monthly,success,none,0,0.72,336,1,166,0
TX008731,C01792,1311.19,NETBANKING,returning,monthly,success,none,0,0.83,277,1,1168,0
TX008732,C00355,996.03,UPI,new,yearly,success,none,0,0.73,122,1,779,0
TX008733,C01159,119.84,CARD,returning,monthly,failed,card_declined,1,0.91,322,1,369,0
TX008734,C01427,257.2,UPI,returning,yearly,success,none,0,0.47,221,1,864,0
TX008735,C02342,769.06,NETBANKING,returning,one_time,success,none,0,0.87,141,1,620,0
TX008736,C01767,407.1,CARD,returning,one_time,failed,insufficient_funds,1,0.95,348,1,535,0
TX008737,C01318,2281.79,UPI,new,one_time,failed,card_declined,1,0.96,183,1,743,0
TX008738,C00440,337.3,NETBANKING,returning,yearly,success,none,0,0.78,246,0,870,0
TX008739,C02148,698.42,UPI,new,one_time,success,none,0,0.93,212,1,1194,0
TX008740,C01296,723.55,CARD,new,monthly,success,none,0,0.89,97,1,1195,0
TX008741,C00109,3243.05,CARD,returning,monthly,failed,network_error,1,0.33,264,1,535,0
TX008742,C00853,634.34,CARD,returning,monthly,success,none,0,0.81,46,1,1116,0
TX008743,C02639,1647.76,CARD,returning,monthly,success,none,0,0.58,161,1,330,0
TX008744,C00357,1307.84,NETBANKING,returning,one_time,failed,expired_card,3,0.9,125,1,1316,0
TX008745,C01219,2472.44,CARD,returning,one_time,success,none,0,0.81,312,1,345,0
TX008746,C01537,2357.11,NETBANKING,new,monthly,success,none,0,0.57,243,1,954,0
TX008747,C00252,1064.12,UPI,new,yearly,success,none,0,0.76,139,1,888,0
TX008748,C00497,238.25,UPI,returning,one_time,failed,bank_timeout,1,0.71,346,1,130,1
TX008749,C02821,890.19,CARD,returning,one_time,success,none,0,0.73,318,1,1245,0
TX008750,C01772,1077.11,UPI,returning,yearly,success,none,0,0.74,24,1,900,0
TX008751,C00632,1418.58,UPI,new,one_time,success,none,0,0.65,226,1,1440,0
TX008752,C00510,564.65,CARD,returning,one_time,success,none,0,0.79,158,1,278,0
TX008753,C01278,3061.96,UPI,returning,yearly,failed,expired_card,0,0.76,20,0,369,0
TX008754,C02171,1110.16,UPI,new,monthly,success,none,0,0.8,293,1,678,0
TX008755,C02192,478.93,UPI,returning,one_time,success,none,0,0.79,115,1,1340,0
TX008756,C00586,726.03,UPI,returning,yearly,failed,insufficient_funds,0,0.6,319,1,1347,0
TX008757,C02177,6221.02,UPI,returning,monthly,failed,expired_card,0,0.63,156,0,1215,0
TX008758,C02689,1994.08,UPI,new,one_time,success,none,0,0.87,312,1,124,0
TX008759,C00680,2817.52,NETBANKING,new,monthly,success,none,0,0.91,244,1,1408,0
TX008760,C00079,429.48,UPI,new,yearly,success,none,0,0.6,283,0,1146,0
TX008761,C02877,589.96,NETBANKING,returning,monthly,failed,bank_timeout,0,0.81,224,0,451,1
TX008762,C01566,593.91,WALLET,new,monthly,failed,card_declined,2,0.53,68,1,526,0
TX008763,C02330,1294.6,UPI,returning,one_time,failed,insufficient_funds,0,0.79,178,1,1397,0
TX008764,C00961,937.67,WALLET,returning,one_time,failed,expired_card,0,0.74,128,1,1125,1
TX008765,C00898,705.89,UPI,new,monthly,failed,bank_timeout,0,0.84,69,1,621,1
TX008766,C00676,790.24,CARD,new,one_time,success,none,0,0.8,215,1,280,0
TX008767,C00652,536.66,WALLET,new,monthly,success,none,0,0.74,243,0,584,0
TX008768,C01415,932.76,NETBANKING,returning,one_time,success,none,0,0.68,49,0,150,0
TX008769,C00318,2986.61,UPI,new,one_time,failed,insufficient_funds,0,0.83,333,1,867,0
TX008770,C02527,280.95,UPI,returning,one_time,success,none,0,0.79,143,1,1177,0
TX008771,C01534,1497.92,UPI,returning,monthly,success,none,0,0.61,174,1,496,0
TX008772,C02746,3797.44,NETBANKING,new,monthly,success,none,0,0.52,77,1,954,0
TX008773,C01507,929.95,UPI,returning,one_time,success,none,0,0.99,75,1,1292,0
TX008774,C00910,681.31,UPI,returning,monthly,failed,card_declined,0,0.82,108,1,1412,0
TX008775,C01545,2519.48,UPI,returning,monthly,success,none,0,0.6,64,0,187,0
TX008776,C00463,452.23,UPI,new,yearly,success,none,0,0.59,290,0,562,0
TX008777,C02473,1074.46,UPI,new,one_time,failed,card_declined,2,0.46,83,0,109,0
TX008778,C02161,430.15,UPI,new,one_time,success,none,0,0.68,250,1,692,0
TX008779,C00442,203.75,CARD,returning,yearly,success,none,0,0.8,86,0,1030,0
TX008780,C01746,956.44,UPI,returning,monthly,success,none,0,0.73,3,1,996,0
TX008781,C01614,351.76,UPI,returning,monthly,success,none,0,0.5,164,0,719,0
TX008782,C00604,1085.17,UPI,new,one_time,failed,expired_card,3,0.86,341,1,239,0
TX008783,C00367,2991.49,UPI,new,yearly,success,none,0,0.33,52,1,1430,0
TX008784,C02281,5818.69,CARD,returning,yearly,success,none,0,0.92,192,1,7,0
TX008785,C00793,1192.94,UPI,new,one_time,failed,bank_timeout,0,0.66,184,1,1322,0
TX008786,C01557,2744.34,UPI,returning,one_time,success,none,0,0.84,239,1,1210,0
TX008787,C00744,1570.37,UPI,returning,one_time,success,none,0,0.73,159,1,1459,0
TX008788,C01961,776.81,UPI,returning,one_time,success,none,0,0.65,226,1,718,0
TX008789,C00147,193.97,NETBANKING,new,monthly,success,none,0,0.65,56,0,169,0
TX008790,C01079,4740.24,NETBANKING,new,one_time,success,none,0,0.62,26,1,1427,0
TX008791,C01642,426.58,UPI,returning,monthly,success,none,0,0.97,70,1,53,0
TX008792,C01318,3806.61,UPI,new,one_time,success,none,0,0.54,324,1,162,0
TX008793,C01838,1777.79,UPI,returning,one_time,success,none,0,0.95,126,0,667,0
TX008794,C00542,455.59,CARD,returning,yearly,failed,insufficient_funds,0,0.42,249,1,283,0
TX008795,C01326,1452.15,UPI,returning,one_time,success,none,0,0.41,338,0,190,0
TX008796,C02270,7477.25,WALLET,returning,yearly,success,none,0,0.82,94,1,81,0
TX008797,C01001,4368.12,UPI,new,monthly,failed,insufficient_funds,1,0.79,56,1,1042,0
TX008798,C00472,691.29,WALLET,new,one_time,success,none,0,0.55,32,1,1413,0
TX008799,C02544,577.79,UPI,returning,monthly,failed,network_error,1,0.78,256,1,1269,0
TX008800,C02335,1200.13,UPI,new,yearly,failed,network_error,0,0.81,362,1,1232,1
TX008801,C02042,944.86,UPI,new,monthly,success,none,0,0.9,178,0,720,0
TX008802,C02395,3228.47,UPI,returning,one_time,success,none,0,0.81,341,1,1462,0
TX008803,C02337,2133.74,WALLET,returning,one_time,success,none,0,0.88,184,1,170,0
TX008804,C02240,239.12,UPI,new,monthly,failed,insufficient_funds,3,0.92,264,1,1408,0
TX008805,C01529,1657.07,UPI,returning,one_time,success,none,0,0.84,89,1,1461,0
TX008806,C00059,933.39,WALLET,new,one_time,failed,insufficient_funds,0,0.81,195,0,317,0
TX008807,C01792,1133.88,UPI,returning,yearly,success,none,0,0.72,48,1,203,0
TX008808,C00820,1372.03,UPI,returning,monthly,failed,card_declined,1,0.64,216,1,1327,0
TX008809,C02320,3225.54,UPI,returning,monthly,success,none,0,0.86,94,0,1044,0
TX008810,C01406,2643.91,UPI,returning,monthly,success,none,0,0.86,180,1,1125,0
TX008811,C02716,558.49,NETBANKING,new,one_time,success,none,0,0.88,108,1,891,0
TX008812,C01787,1040.28,UPI,returning,one_time,success,none,0,0.74,314,1,454,0
TX008813,C01652,732.4,CARD,new,monthly,success,none,0,0.75,281,1,488,0
TX008814,C02758,241.37,UPI,returning,one_time,success,none,0,0.84,270,0,743,0
TX008815,C01426,993.83,UPI,new,monthly,success,none,0,0.6,259,1,1398,0
TX008816,C01127,5769.14,CARD,new,one_time,failed,network_error,0,0.87,26,1,816,0
TX008817,C01115,234.9,CARD,new,one_time,failed,insufficient_funds,2,0.96,136,1,498,0
TX008818,C02626,1073.14,CARD,returning,one_time,success,none,0,0.62,120,1,403,0
TX008819,C02269,1042.6,UPI,returning,one_time,success,none,0,0.82,56,1,291,0
TX008820,C00491,1420.78,UPI,returning,yearly,failed,bank_timeout,0,0.74,264,1,457,1
TX008821,C01478,461.07,CARD,returning,monthly,success,none,0,0.84,248,1,1346,0
TX008822,C01114,304.11,CARD,returning,yearly,failed,insufficient_funds,2,0.86,359,1,1187,0
TX008823,C01941,317.11,UPI,returning,yearly,success,none,0,0.72,351,0,1190,0
TX008824,C00157,3633.1,UPI,new,monthly,failed,insufficient_funds,0,0.87,277,1,525,0
TX008825,C02143,452.86,CARD,returning,one_time,failed,insufficient_funds,3,0.72,306,1,1059,0
TX008826,C02228,699.52,UPI,returning,monthly,success,none,0,0.46,181,1,578,0
TX008827,C00680,7289.35,CARD,returning,one_time,success,none,0,0.75,69,1,943,0
TX008828,C00452,566.33,CARD,returning,monthly,success,none,0,0.79,280,1,1411,0
TX008829,C01883,1492.43,UPI,new,monthly,failed,bank_timeout,2,0.73,145,1,57,0
TX008830,C00772,2856.72,UPI,new,monthly,success,none,0,0.44,264,1,1288,0
TX008831,C02825,2735.72,UPI,returning,one_time,failed,insufficient_funds,2,0.78,260,1,103,0
TX008832,C02326,330.82,CARD,new,one_time,success,none,0,0.61,260,1,237,0
TX008833,C02866,577.08,NETBANKING,returning,one_time,success,none,0,0.8,118,1,746,0
TX008834,C01605,1439.61,UPI,new,one_time,success,none,0,0.64,345,1,201,0
TX008835,C02816,6223.67,UPI,new,yearly,success,none,0,0.71,331,1,1383,0
TX008836,C00042,552.6,UPI,new,one_time,failed,card_declined,0,0.77,225,0,402,0
TX008837,C00870,703.28,CARD,returning,yearly,failed,bank_timeout,0,0.79,357,0,100,0
TX008838,C00007,1599.77,UPI,returning,monthly,success,none,0,0.89,189,1,1030,0
TX008839,C02033,1915.42,CARD,returning,one_time,success,none,0,0.91,355,0,671,0
TX008840,C01532,2022.78,UPI,returning,one_time,success,none,0,0.86,271,1,522,0
TX008841,C00864,511.98,UPI,new,one_time,success,none,0,0.83,150,1,1036,0
TX008842,C00915,679.36,UPI,returning,monthly,success,none,0,0.86,323,1,678,0
TX008843,C01932,1331.35,NETBANKING,returning,monthly,success,none,0,0.71,344,1,790,0
TX008844,C00541,3415.5,CARD,returning,one_time,failed,bank_timeout,0,0.86,228,1,13,1
TX008845,C01544,884.8,UPI,returning,one_time,failed,card_declined,0,0.84,108,1,49,0
TX008846,C01841,1074.84,UPI,returning,one_time,success,none,0,0.9,8,1,661,0
TX008847,C00720,435.57,NETBANKING,new,one_time,success,none,0,0.92,68,1,48,0
TX008848,C00686,5865.86,NETBANKING,new,monthly,success,none,0,0.41,27,1,415,0
TX008849,C01063,1259.96,UPI,returning,monthly,success,none,0,0.54,310,1,903,0
TX008850,C01777,2892.8,CARD,new,one_time,success,none,0,0.95,303,1,524,0
TX008851,C00764,1126.54,NETBANKING,new,monthly,success,none,0,0.9,183,1,712,0
TX008852,C01138,1184.1,UPI,new,one_time,success,none,0,0.75,184,1,82,0
TX008853,C01631,284.21,UPI,new,monthly,success,none,0,0.86,276,1,741,0
TX008854,C00561,158.27,UPI,returning,monthly,success,none,0,0.53,360,1,744,0
TX008855,C01707,3383.66,UPI,new,monthly,success,none,0,0.55,216,1,350,0
TX008856,C00415,1176.44,CARD,returning,one_time,success,none,0,0.8,80,1,925,0
TX008857,C00428,1320.53,UPI,returning,monthly,success,none,0,0.61,185,1,534,0
TX008858,C00711,356.33,UPI,new,monthly,success,none,0,0.42,258,1,609,0
TX008859,C00860,486.5,UPI,new,one_time,failed,card_declined,0,0.77,256,1,757,0
TX008860,C00090,2852.84,CARD,new,one_time,failed,card_declined,3,0.86,153,1,128,0
TX008861,C02885,5250.77,UPI,new,monthly,success,none,0,0.58,54,1,1338,0
TX008862,C00925,626.94,UPI,new,one_time,success,none,0,0.64,8,0,589,0
TX008863,C02414,2006.88,UPI,returning,monthly,success,none,0,0.88,245,0,419,0
TX008864,C02706,1301.17,NETBANKING,new,one_time,success,none,0,0.82,134,1,444,0
TX008865,C02402,983.9,UPI,returning,one_time,failed,network_error,1,0.76,353,1,426,1
TX008866,C02495,5806.67,UPI,returning,monthly,success,none,0,0.76,71,1,592,0
TX008867,C00301,729.32,CARD,new,one_time,success,none,0,0.87,182,1,906,0
TX008868,C01117,3349.75,UPI,new,one_time,success,none,0,0.6,198,1,1153,0
TX008869,C02239,1545.78,CARD,new,one_time,success,none,0,0.87,8,1,818,0
TX008870,C01728,1080.09,UPI,new,monthly,success,none,0,0.69,317,1,1436,0
TX008871,C00017,3769.94,NETBANKING,returning,one_time,success,none,0,0.8,112,1,519,0
TX008872,C01703,1423.85,UPI,returning,monthly,success,none,0,0.68,362,0,916,0
TX008873,C02414,1005.47,UPI,new,monthly,success,none,0,0.77,83,1,300,0
TX008874,C02487,3795.22,UPI,new,one_time,success,none,0,0.85,201,0,593,0
TX008875,C01152,3375.63,NETBANKING,new,one_time,failed,network_error,0,0.75,295,1,1001,0
TX008876,C00709,3234.94,NETBANKING,returning,one_time,failed,insufficient_funds,3,0.8,339,1,742,0
TX008877,C00929,100.0,UPI,returning,one_time,failed,network_error,1,0.84,54,1,204,0
TX008878,C00890,1629.71,UPI,returning,yearly,failed,bank_timeout,2,0.77,318,1,1293,0
TX008879,C01040,1327.3,UPI,returning,monthly,success,none,0,0.88,235,1,610,0
TX008880,C00906,1062.76,UPI,returning,monthly,success,none,0,0.86,72,0,1277,0
TX008881,C01372,1898.47,UPI,returning,monthly,failed,network_error,1,0.65,148,0,983,0
TX008882,C00123,1386.45,NETBANKING,new,one_time,success,none,0,0.92,10,1,1274,0
TX008883,C00826,2018.33,UPI,returning,monthly,success,none,0,0.84,352,0,1159,0
TX008884,C00945,861.64,NETBANKING,returning,monthly,success,none,0,0.68,313,1,1396,0
TX008885,C00461,4223.26,UPI,returning,monthly,failed,card_declined,0,0.64,87,1,739,1
TX008886,C02634,2210.67,NETBANKING,returning,yearly,failed,network_error,2,0.85,209,1,1329,1
TX008887,C02027,1786.97,UPI,returning,one_time,success,none,0,0.9,221,1,167,0
TX008888,C02736,1710.15,UPI,returning,monthly,success,none,0,0.73,283,1,578,0
TX008889,C01685,3107.44,CARD,new,one_time,failed,card_declined,0,0.75,167,0,1497,0
TX008890,C00329,2750.45,UPI,returning,yearly,success,none,0,0.58,235,1,873,0
TX008891,C02714,990.79,NETBANKING,new,one_time,failed,card_declined,0,0.83,209,1,1332,1
TX008892,C01375,2673.86,CARD,new,one_time,success,none,0,0.9,83,1,690,0
TX008893,C02054,1282.6,WALLET,new,yearly,success,none,0,0.5,282,1,1368,0
TX008894,C01145,6156.32,NETBANKING,returning,one_time,success,none,0,0.9,165,1,815,0
TX008895,C01483,2945.27,UPI,returning,monthly,success,none,0,0.89,89,1,1229,0
TX008896,C01469,624.5,UPI,returning,monthly,success,none,0,0.59,128,1,828,0
TX008897,C00855,8934.18,CARD,returning,monthly,success,none,0,0.89,290,0,343,0
TX008898,C01665,165.37,UPI,returning,one_time,success,none,0,0.71,253,1,1251,0
TX008899,C02202,1946.17,UPI,returning,one_time,success,none,0,0.93,347,1,563,0
TX008900,C00061,586.03,UPI,new,one_time,failed,insufficient_funds,0,0.84,21,1,1241,0
TX008901,C00393,5966.78,CARD,returning,monthly,success,none,0,0.54,162,1,417,0
TX008902,C02527,1376.81,UPI,new,yearly,failed,insufficient_funds,1,0.78,163,1,650,0
TX008903,C01709,536.78,UPI,new,monthly,failed,insufficient_funds,0,0.82,201,1,272,0
TX008904,C02921,862.78,WALLET,returning,monthly,success,none,0,0.9,90,1,758,0
TX008905,C01815,576.78,NETBANKING,new,one_time,success,none,0,0.89,222,1,641,0
TX008906,C01961,832.81,UPI,returning,yearly,success,none,0,0.76,258,1,821,0
TX008907,C02698,815.84,UPI,returning,one_time,success,none,0,0.92,24,1,826,0
TX008908,C01982,557.78,CARD,returning,yearly,failed,network_error,0,0.75,170,1,1032,0
TX008909,C00989,1398.36,UPI,returning,yearly,success,none,0,0.72,321,1,937,0
TX008910,C01584,1559.47,CARD,returning,yearly,success,none,0,0.67,256,1,777,0
TX008911,C00707,447.34,CARD,returning,one_time,success,none,0,0.44,166,1,1251,0
TX008912,C01003,246.55,UPI,returning,one_time,failed,insufficient_funds,1,0.53,289,0,1173,0
TX008913,C02041,1450.79,UPI,returning,monthly,success,none,0,0.93,308,1,1284,0
TX008914,C00447,1769.99,UPI,returning,one_time,failed,network_error,0,0.77,280,1,513,0
TX008915,C02016,2115.81,UPI,returning,one_time,failed,insufficient_funds,0,0.66,364,0,593,0
TX008916,C01753,1800.93,CARD,returning,monthly,failed,insufficient_funds,1,0.83,337,1,925,1
TX008917,C00926,4516.29,UPI,returning,monthly,failed,insufficient_funds,2,0.58,66,1,23,0
TX008918,C00135,2690.17,WALLET,returning,one_time,success,none,0,0.56,36,0,1421,0
TX008919,C02114,12232.42,CARD,new,one_time,success,none,0,0.76,75,1,297,0
TX008920,C02474,17864.71,UPI,new,monthly,failed,card_declined,0,0.79,31,1,562,1
TX008921,C02191,225.36,UPI,returning,one_time,success,none,0,0.77,223,1,493,0
TX008922,C01263,151.8,UPI,returning,monthly,failed,insufficient_funds,0,0.63,85,1,205,0
TX008923,C01961,1089.36,UPI,returning,monthly,success,none,0,0.86,219,0,1271,0
TX008924,C01245,1726.43,CARD,new,yearly,success,none,0,0.9,166,0,1117,0
TX008925,C01075,1024.24,UPI,new,monthly,success,none,0,0.63,96,1,7,0
TX008926,C00982,2065.7,UPI,returning,monthly,failed,bank_timeout,0,0.73,182,1,1119,1
TX008927,C00633,859.87,UPI,returning,yearly,success,none,0,0.86,263,1,610,0
TX008928,C02909,587.25,UPI,returning,monthly,success,none,0,0.9,327,0,771,0
TX008929,C01999,672.77,CARD,new,monthly,failed,insufficient_funds,2,0.77,290,1,267,0
TX008930,C00525,915.85,WALLET,returning,one_time,success,none,0,0.69,360,0,294,0
TX008931,C02596,2342.94,CARD,returning,monthly,failed,card_declined,0,0.84,155,1,782,0
TX008932,C00454,707.64,WALLET,returning,one_time,success,none,0,0.8,124,1,524,0
TX008933,C01782,845.5,CARD,new,one_time,failed,insufficient_funds,0,0.7,267,1,1166,0
TX008934,C00497,1832.06,UPI,returning,monthly,success,none,0,0.93,346,1,1240,0
TX008935,C01084,916.98,NETBANKING,returning,one_time,success,none,0,0.83,45,0,564,0
TX008936,C01976,2996.02,UPI,returning,one_time,success,none,0,0.82,93,1,1111,0
TX008937,C02998,479.36,UPI,returning,monthly,failed,bank_timeout,1,0.89,17,1,889,0
TX008938,C02976,394.36,NETBANKING,returning,monthly,success,none,0,0.71,68,1,496,0
